year,estimate,std_error,p_value,ci_lo,ci_hi,is_base,outcome,control_group
2010,0.05243307403397691,0.014860677216167427,0.00044921107209794364,0.02324961984053137,0.08161652822742245,0,has_reject_cite,all
2011,-0.0017514939729227825,0.020105133593064206,0.9306068817643594,-0.04123403145970443,0.037731043513858864,0,has_reject_cite,all
2012,0.038789857888413444,0.02341104366169304,0.0980455648282137,-0.00718483831038965,0.08476455408721653,0,has_reject_cite,all
2013,0.0406165171281492,0.0050174994557564715,3.1086244689504383e-15,0.03076313269601827,0.050469901560280125,0,has_reject_cite,all
2014,0.0,0.0,,0.0,0.0,1,has_reject_cite,all
2015,0.05317582576511278,0.02027306239041696,0.008931126691644087,0.013363509070155287,0.09298814246007028,0,has_reject_cite,all
2016,0.06653733846869185,0.012803781036271285,2.7584151673920587e-07,0.04139322478264704,0.09168145215473666,0,has_reject_cite,all
2017,0.14903666903859936,0.015074809194572577,0.0,0.11943270165505909,0.17864063642213962,0,has_reject_cite,all
2018,0.12194011109281648,0.015221995845064491,5.551115123125783e-15,0.09204709800765473,0.15183312417797823,0,has_reject_cite,all
