year,estimate,std_error,p_value,ci_lo,ci_hi,is_base,outcome,control_group
2010,-0.08998589719580644,0.006604962965470746,0.0,-0.10295674847992654,-0.07701504591168633,0,grant,all
2011,0.018791297752485333,0.0046768992251207935,6.59466071541992e-05,0.009606785343105786,0.02797581016186488,0,grant,all
2012,0.006026985289877278,0.004137121870107134,0.1456769127584716,-0.0020975103056276893,0.014151480885382244,0,grant,all
2013,-0.05418189530903812,0.003241201100902389,0.0,-0.06054697830519008,-0.04781681231288616,0,grant,all
2014,0.0,0.0,,0.0,0.0,1,grant,all
2015,-0.04366449174472458,0.005261050765452852,6.661338147750939e-16,-0.053996163161148886,-0.033332820328300275,0,grant,all
2016,0.016395689143299974,0.0054567671736112594,0.0027663441726841764,0.005679669103369964,0.027111709183229984,0,grant,all
2017,0.045025694624174314,0.010261658875225524,1.3462360859195499e-05,0.024873810064828403,0.06517757918352023,0,grant,all
2018,0.032476890334302115,0.008347558591528128,0.00011083798033340031,0.016083923160643852,0.04886985750796038,0,grant,all
