year,estimate,std_error,p_value,ci_lo,ci_hi,is_base,outcome,control_group
2010,0.0014510280305123058,0.03451041725569867,0.9664755163645236,-0.0663206600647436,0.06922271612576822,0,log1p_backward_cites,all
2011,-0.038085163086663355,0.03996229753895844,0.340948200851825,-0.1165632743280707,0.040392948154744,0,log1p_backward_cites,all
2012,0.0006597705951361709,0.014443856858796648,0.9635814046798472,-0.027705130202035355,0.029024671392307695,0,log1p_backward_cites,all
2013,-0.12571170476810098,0.008438980725311985,0.0,-0.14228420707429315,-0.10913920246190881,0,log1p_backward_cites,all
2014,0.0,0.0,,0.0,0.0,1,log1p_backward_cites,all
2015,0.061568877241653074,0.023924665621930928,0.010300684295241336,0.014585528292284697,0.10855222619102145,0,log1p_backward_cites,all
2016,0.07402255260936336,0.011739785972075313,5.472682307328114e-10,0.05096791645966082,0.0970771887590659,0,log1p_backward_cites,all
2017,0.210955036357473,0.020907182928849476,0.0,0.16989743134777202,0.252012641367174,0,log1p_backward_cites,all
2018,0.10118511038212145,0.014689255069200755,1.3907319740269486e-11,0.07233829565005265,0.13003192511419026,0,log1p_backward_cites,all
