year,estimate,std_error,p_value,ci_lo,ci_hi,is_base,outcome,control_group
2010,0.11323963204221515,0.03250148312604347,0.0005285839852398055,0.049413096398467915,0.1770661676859624,0,log1p_reject_cites,all
2011,0.030931945494309807,0.024205428581114886,0.20176620150990687,-0.016602766817533542,0.07846665780615315,0,log1p_reject_cites,all
2012,0.0066279190153312306,0.0248813869637288,0.7900348057242175,-0.042234242928096015,0.05549008095875848,0,log1p_reject_cites,all
2013,0.03135457484774024,0.007008441686689921,9.143445921289128e-06,0.017591370522944474,0.04511777917253601,0,log1p_reject_cites,all
2014,0.0,0.0,,0.0,0.0,1,log1p_reject_cites,all
2015,0.06180613982943119,0.02275379683927038,0.006786051083475186,0.017122147429449057,0.10649013222941334,0,log1p_reject_cites,all
2016,0.09183268180763407,0.011884964551378762,4.463096558993129e-14,0.06849294341411438,0.11517242020115376,0,log1p_reject_cites,all
2017,0.18839141582931843,0.016619512730166545,0.0,0.15575395379289544,0.2210288778657414,0,log1p_reject_cites,all
2018,0.1407954145574169,0.013815613673394986,0.0,0.11366426010684977,0.16792656900798403,0,log1p_reject_cites,all
