year,estimate,std_error,p_value,ci_lo,ci_hi,is_base,outcome,control_group
2010,-0.006862184777596147,0.0012072022575757213,2.0237485243157494e-08,-0.00923289314261311,-0.004491476412579184,0,log1p_applicant_count,all
2011,0.002520271694221757,0.0008975468494822859,0.005142870988756654,0.000757665792261862,0.004282877596181652,0,log1p_applicant_count,all
2012,-0.0006738836866894428,0.0012545022783374323,0.5913417406142167,-0.0031374800116000944,0.0017897126382212087,0,log1p_applicant_count,all
2013,0.003924970725387347,0.0005713276906056306,1.5686563159533762e-11,0.0028029952429983627,0.005046946207776332,0,log1p_applicant_count,all
2014,0.0,0.0,,0.0,0.0,1,log1p_applicant_count,all
2015,-0.009908781190590327,0.0008929722164417668,0.0,-0.011662403410861437,-0.008155158970319216,0,log1p_applicant_count,all
2016,-0.0017660785340915196,0.0007401135705217201,0.017321785969165227,-0.0032195163666399376,-0.0003126407015431017,0,log1p_applicant_count,all
2017,0.008005075299967045,0.0008555664402454834,0.0,0.00632491068464323,0.009685239915290859,0,log1p_applicant_count,all
2018,-0.0044851248577200105,0.0009641513209967592,4.0242300618498206e-06,-0.006378528873066462,-0.0025917208423735594,0,log1p_applicant_count,all
